2015-07-14 00:00:00,st0
2015-07-14 00:00:00,st0
2015-07-14 00:00:00,st0
2015-07-14 00:00:00,st0
2015-07-14 00:00:00,st0
2015-07-15 00:00:00,st0
2015-07-15 00:00:00,st0
2015-07-15 00:00:00,st0
2015-07-15 00:00:00,st0
2015-07-15 00:00:00,st0
2015-07-16 00:00:00,st0
2015-07-16 00:00:00,st0
2015-07-16 00:00:00,st0
2015-07-16 00:00:00,st0
2015-07-16 00:00:00,st0
2015-07-17 00:00:00,st0
2015-07-17 00:00:00,st0
2015-07-17 00:00:00,st0
2015-07-17 00:00:00,st0
2015-07-17 00:00:00,st0
2015-07-18 00:00:00,st1
2015-07-18 00:00:00,st1
2015-07-18 00:00:00,st1
2015-07-18 00:00:00,st1
2015-07-18 00:00:00,st1
2015-07-19 00:00:00,st0
2015-07-19 00:00:00,st0
2015-07-19 00:00:00,st0
2015-07-19 00:00:00,st0
2015-07-19 00:00:00,st0
2015-07-20 00:00:00,st0
2015-07-20 00:00:00,st0
2015-07-20 00:00:00,st0
2015-07-20 00:00:00,st0
2015-07-20 00:00:00,st0
2015-07-21 00:00:00,st0
2015-07-21 00:00:00,st0
2015-07-21 00:00:00,st0
2015-07-21 00:00:00,st0
2015-07-21 00:00:00,st0
2015-07-22 00:00:00,st0
2015-07-22 00:00:00,st0
2015-07-22 00:00:00,st0
2015-07-22 00:00:00,st0
2015-07-22 00:00:00,st0
2015-07-23 00:00:00,st0
2015-07-23 00:00:00,st0
2015-07-23 00:00:00,st0
2015-07-23 00:00:00,st0
2015-07-23 00:00:00,st0
2015-07-24 00:00:00,st1
2015-07-24 00:00:00,st1
2015-07-24 00:00:00,st1
2015-07-24 00:00:00,st1
2015-07-24 00:00:00,st1
2015-07-25 00:00:00,st1
2015-07-25 00:00:00,st1
2015-07-25 00:00:00,st1
2015-07-25 00:00:00,st1
2015-07-25 00:00:00,st1
2015-07-26 00:00:00,st0
2015-07-26 00:00:00,st0
2015-07-26 00:00:00,st0
2015-07-26 00:00:00,st0
2015-07-26 00:00:00,st0
2015-07-27 00:00:00,st0
2015-07-27 00:00:00,st0
2015-07-27 00:00:00,st0
2015-07-27 00:00:00,st0
2015-07-27 00:00:00,st0
2015-07-28 00:00:00,st0
2015-07-28 00:00:00,st0
2015-07-28 00:00:00,st0
2015-07-28 00:00:00,st0
2015-07-28 00:00:00,st0
2015-07-29 00:00:00,st0
2015-07-29 00:00:00,st0
2015-07-29 00:00:00,st0
2015-07-29 00:00:00,st0
2015-07-29 00:00:00,st0
2015-07-30 00:00:00,st0
2015-07-30 00:00:00,st0
2015-07-30 00:00:00,st0
2015-07-30 00:00:00,st0
2015-07-30 00:00:00,st0
2015-07-31 00:00:00,st1
2015-07-31 00:00:00,st1
2015-07-31 00:00:00,st1
2015-07-31 00:00:00,st1
2015-07-31 00:00:00,st1
2015-08-01 00:00:00,st1
2015-08-01 00:00:00,st1
2015-08-01 00:00:00,st1
2015-08-01 00:00:00,st1
2015-08-01 00:00:00,st1
2015-08-02 00:00:00,st1
2015-08-02 00:00:00,st1
2015-08-02 00:00:00,st1
2015-08-02 00:00:00,st1
2015-08-02 00:00:00,st1
2015-08-03 00:00:00,st1
2015-08-03 00:00:00,st1
2015-08-03 00:00:00,st1
2015-08-03 00:00:00,st1
2015-08-03 00:00:00,st1
2015-08-04 00:00:00,st1
2015-08-04 00:00:00,st1
2015-08-04 00:00:00,st1
2015-08-04 00:00:00,st1
2015-08-04 00:00:00,st1
2015-08-05 00:00:00,st1
2015-08-05 00:00:00,st1
2015-08-05 00:00:00,st1
2015-08-05 00:00:00,st1
2015-08-05 00:00:00,st1
2015-08-06 00:00:00,st1
2015-08-06 00:00:00,st1
2015-08-06 00:00:00,st1
2015-08-06 00:00:00,st1
2015-08-06 00:00:00,st1
2015-08-07 00:00:00,st1
2015-08-07 00:00:00,st1
2015-08-07 00:00:00,st1
2015-08-07 00:00:00,st1
2015-08-07 00:00:00,st1
2015-08-08 00:00:00,st1
2015-08-08 00:00:00,st1
2015-08-08 00:00:00,st1
2015-08-08 00:00:00,st1
2015-08-08 00:00:00,st1
