2015-06-25 00:00:00,0
2015-06-28 00:00:00,0
2015-07-02 00:00:00,1
2015-07-18 00:00:00,0
2015-07-24 00:00:00,0
2015-07-31 00:00:00,1
2015-08-09 00:00:00,1
2015-08-12 00:00:00,0
2015-08-14 00:00:00,0
2015-10-01 00:00:00,0
2015-10-20 00:00:00,1
2015-10-21 00:00:00,0
2015-10-24 00:00:00,1
2015-10-29 00:00:00,0
2015-11-06 00:00:00,1
2015-11-16 00:00:00,1
2015-11-21 00:00:00,0
2015-11-23 00:00:00,1
2015-11-29 00:00:00,1
2015-11-30 00:00:00,1
